"X report:","Finance report"
"Generated on:","2020-08-20 00:00:00"
"Total rows:",10000

"From date","08/19/2020 00:00"
"To date","08/19/2020 23:59"
"Report format",CSV

"Numbers in the display are rounded to the nearest hundredth."

Multi-client,"Client Name","Acquirer bank","Movement Date","Movement type","Movement details","Payment Method","Is 3D","Card Type",Country,"Transaction Result","Transaction Id","On Us","Credit Card Last 4 Digit","Client Unique Id",Currency,Amount,"Discount Fee","Transaction Fee","Services Fee",Reserve,"VAT on Fees","Net Amount","Settlement currency","Settlement amount","Settlement reserve","Payout Id"
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:48:32.410Z,Declined,Void,MasterCard,Yes,Debit,Afghanistan,Declined,dd7feb5b-ed87-4ec6-9f20-e5a9c6fd02bd,No,1260,86f4d469-04ca-4161-b26b-958837e7a2e7,ISK,6454,-161.35,0.00,0.00,0.00,0.00,6292.65,EUR,39.84,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:48:23.942Z,Declined,Void,MasterCard,Yes,Debit,Bangladesh,Declined,bcc4bbbe-f76c-4c24-8a97-ad665d7a02d8,No,9465,8ce38ac5-3bf9-47a6-9b9e-f036f494beb9,CAD,19900,-497.5,0.00,0.00,0.00,0.00,19402.5,EUR,12684.85,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:16:13.710Z,Declined,Void,Visa,No,Debit,Georgia,Declined,2c10b510-1e84-4f42-9f65-23dd2d1a429c,No,7114,886429ac-9f89-4a9e-b4f1-e9cd3141d2f0,GBP,3300,-82.5,0.00,0.00,0.00,0.00,3217.5,EUR,3652.66,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T15:03:55.630Z,Declined,Void,MasterCard,Yes,Credit,Bahamas,Declined,65787d6c-ee39-46f3-afe6-b33485df8b12,No,4304,b04b5759-d899-4e65-98b8-358dff79081b,HUF,11560,-289,0.00,0.00,0.00,0.00,11271,EUR,33.05,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:51:28.759Z,Declined,Auth,Visa,Yes,Credit,Russian Federation,Declined,39a45f35-fda5-43da-8a60-4ddcd18c06ec,No,1316,95245458-b1b0-4d85-a2ee-6db009108dd0,ISK,10264,-256.6,0.00,0.00,0.00,0.00,10007.4,EUR,63.36,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:54:47.794Z,Sales,Settle,MasterCard,Yes,Debit,Côte d'Ivoire,Approved,f40a5708-b137-47d0-b1fb-cfdd46fa9ed8,No,7007,499befdd-b7c5-4070-a65f-ba6c9e0b927f,PHP,3728,-93.2,0.00,0.00,0.00,0.00,3634.8,EUR,64.37,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:41:39.216Z,Declined,Void,MasterCard,Yes,Debit,Korea, Republic of,Declined,cb3487b1-4ac7-4530-95a8-e18b9c784628,No,7231,20a6ce15-16a5-4435-83e1-962ab84baeb5,DKK,11870,-296.75,0.00,0.00,0.00,0.00,11573.25,EUR,1594.29,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:27:31.509Z,Declined,Void,Visa,Yes,Debit,Ukraine,Declined,5bc85b39-90b6-4b08-af33-b444cf3c4690,No,7183,2206eb03-52db-40f8-9f12-10a92ae2e327,CZK,13582,-339.55,0.00,0.00,0.00,0.00,13242.45,EUR,520.02,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:53:45.944Z,Declined,Void,Visa,No,Debit,Lithuania,Declined,70fb22ec-cee8-4c2e-87cb-8ad82f970c3e,No,5824,f028554a-7057-4ea7-9696-dfead4b99718,ISK,10302,-257.55,0.00,0.00,0.00,0.00,10044.45,EUR,63.59,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:55:44.058Z,Declined,Void,MasterCard,Yes,Credit,Germany,Declined,1d899aae-d0a7-46d1-87a1-21b208bf251b,No,5195,3674c089-77d1-4444-bf58-f91c0dfe6004,TRY,3390,-84.75,0.00,0.00,0.00,0.00,3305.25,EUR,386.17,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:47:11.339Z,Declined,Void,Visa,Yes,Credit,Switzerland,Declined,f3bd85a4-d414-4e94-8b83-e9baa8016432,No,5096,0c0639e3-1ef4-423a-97c6-8ad1045b8a4d,JPY,886,-22.15,0.00,0.00,0.00,0.00,863.85,EUR,7.05,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:39:37.509Z,Declined,Void,Visa,No,Credit,Equatorial Guinea,Declined,93c4cd38-f46a-4a6a-9943-b8b569dcdeef,No,4849,95f4bc05-245b-4a61-9962-4cadbfbed33b,TRY,11798,-294.95,0.00,0.00,0.00,0.00,11503.05,EUR,1343.97,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:10:13.288Z,Declined,Auth,Visa,No,Debit,South Sudan,Declined,8424ef97-01b0-4d28-ab80-fe9dd755f3b4,No,5862,d45b0294-de48-436e-ac65-0671a4633b90,JPY,9962,-249.05,0.00,0.00,0.00,0.00,9712.95,EUR,79.23,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:08:32.444Z,Sales,Settle,MasterCard,Yes,Debit,Lebanon,Approved,fe37a53b-b162-43ed-bb57-81ca6ba23c05,No,8188,2f3dad58-547c-45f8-a2bd-6b77ad5f50a1,DKK,4722,-118.05,0.00,0.00,0.00,0.00,4603.95,EUR,634.23,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:01:18.622Z,Declined,Void,MasterCard,No,Debit,Armenia,Declined,7bb5b9a3-a28f-4f6b-9590-241abd36a469,No,9864,f9b46ef6-53ee-47e7-a95c-bb38e3119b83,JPY,15098,-377.45,0.00,0.00,0.00,0.00,14720.55,EUR,120.07,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:46:57.996Z,Declined,Void,MasterCard,Yes,Credit,Pakistan,Declined,31f3b82c-e093-4758-b21e-7d6360c45e25,No,8933,98b09c66-9f98-4e8e-928e-c6f416002c7b,IDR,6114,-152.85,0.00,0.00,0.00,0.00,5961.15,EUR,0.35,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:01:48.743Z,Declined,Sale,Visa,No,Debit,Uzbekistan,Declined,841460a0-af7e-46ca-b562-d80573f43706,No,8495,582ac19f-72bb-4a8c-a150-3a41dafe3acf,HUF,7416,-185.4,0.00,0.00,0.00,0.00,7230.6,EUR,21.2,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:11:43.457Z,Declined,Sale,MasterCard,Yes,Debit,Monaco,Declined,0c0c25d3-f85f-4efb-afc9-32f181eddd61,No,8199,0007b659-4f6e-4ce2-ba74-bb60be139871,IDR,19040,-476,0.00,0.00,0.00,0.00,18564,EUR,1.08,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:52:39.560Z,Declined,Void,MasterCard,Yes,Debit,Tanzania, United Republic of,Declined,e3613a95-61f0-4a63-a743-e5ad7742ac2c,No,2289,44b1e14b-4632-4261-82b9-0e99beb8f430,IDR,6210,-155.25,0.00,0.00,0.00,0.00,6054.75,EUR,0.35,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:14:16.289Z,Declined,Void,Visa,Yes,Credit,Mali,Declined,c89efddb-f4fa-4e64-a606-6fef3219791b,No,8872,94d0a3a5-2272-4e1e-befd-135f716c5425,AUD,8440,-211,0.00,0.00,0.00,0.00,8229,EUR,5137.57,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:00:22.893Z,Declined,Void,Visa,Yes,Debit,Pakistan,Declined,cd43e47a-6410-4c88-b320-a8ac71dd5dc2,No,8249,2dc2e7ba-7057-4cff-81cc-48d04969a374,HKD,386,-9.65,0.00,0.00,0.00,0.00,376.35,EUR,41.74,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:30:28.417Z,Declined,Void,MasterCard,No,Credit,Rwanda,Declined,0c760275-3385-42f2-a3cb-ad0856d34065,No,6703,b4da68c6-503f-423f-bc1f-c645d67f2bf6,CAD,1768,-44.2,0.00,0.00,0.00,0.00,1723.8,EUR,1126.98,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:10:58.527Z,Sales,Settle,MasterCard,Yes,Credit,Australia,Approved,026c5f18-a484-4721-8d83-3d45ff8fc161,No,2717,d8c5cbcf-680c-477a-83fb-84ee6db01dc7,RON,6762,-169.05,0.00,0.00,0.00,0.00,6592.95,EUR,1397.02,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:32:17.111Z,Declined,Void,Visa,No,Debit,Saudi Arabia,Declined,27abf64b-f1b3-4c34-819e-0f75fbb0e1e5,No,2687,7643a966-3681-44ef-96dd-95b70b623cfb,TRY,19090,-477.25,0.00,0.00,0.00,0.00,18612.75,EUR,2174.63,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:51:17.668Z,Declined,Auth,MasterCard,Yes,Credit,Kuwait,Declined,78a8bf8f-a888-485b-bec3-53687bab66d2,No,6436,8a2a414c-eb54-4231-9f45-34f7f6b412e8,ZAR,16906,-422.65,0.00,0.00,0.00,0.00,16483.35,EUR,823.95,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:07:27.167Z,Sales,Settle,Visa,No,Credit,Jamaica,Approved,91c9f9e0-34eb-440f-8cb0-d08c35cb9c56,No,9182,04d2f9a5-0315-4599-bbd7-7821977360d5,SEK,776,-19.4,0.00,0.00,0.00,0.00,756.6,EUR,75.24,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:51:53.097Z,Declined,Void,Visa,Yes,Credit,Mauritius,Declined,f9a45829-4c1d-4ae2-92bf-57d8a4832a9c,No,2252,1fb8bf7d-fd11-470c-8616-21adaf3bc115,ZAR,15128,-378.2,0.00,0.00,0.00,0.00,14749.8,EUR,737.29,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:43:31.107Z,Declined,Void,Visa,No,Credit,Portugal,Declined,39f94118-4298-43da-ab7e-552ca4edc28f,No,2725,5f5dfe81-eac2-4b88-b8af-ff0e9ad42fe7,GBP,13500,-337.5,0.00,0.00,0.00,0.00,13162.5,EUR,14942.72,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:46:57.529Z,Declined,Void,Visa,Yes,Credit,Iraq,Declined,3080777d-d781-496c-9be3-1dd781054023,No,6909,48d44884-6c13-4665-b0e2-05f2d453b904,DKK,482,-12.05,0.00,0.00,0.00,0.00,469.95,EUR,64.74,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:52:55.750Z,Sales,Settle,MasterCard,Yes,Credit,Mauritius,Approved,71475f97-e541-41bf-954d-6e69cb3e682f,No,3065,01befd92-8a5b-4ac3-90fa-d80e9e67d242,JPY,12782,-319.55,0.00,0.00,0.00,0.00,12462.45,EUR,101.65,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:22:45.615Z,Sales,Settle,Visa,No,Credit,Belarus,Approved,5fa7f5b7-30fe-4005-938f-36980bbca23f,No,3284,c2b7bbc7-3e00-4c35-9981-e2d058212e73,IDR,13594,-339.85,0.00,0.00,0.00,0.00,13254.15,EUR,0.77,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T07:08:47.494Z,Declined,Void,Visa,No,Debit,Lebanon,Declined,53913bea-c175-4056-8bd1-3153463ff8e9,No,4353,2df6b02b-2097-47c0-ad84-c93e54b3c164,ISK,4458,-111.45,0.00,0.00,0.00,0.00,4346.55,EUR,27.52,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:50:49.244Z,Declined,Void,MasterCard,No,Debit,Vatican City,Declined,4fdbd2b1-2047-4b7f-9563-23316659ffed,No,6559,e273489b-ee99-4395-915d-54c6291bf838,TRY,10346,-258.65,0.00,0.00,0.00,0.00,10087.35,EUR,1178.56,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:51:23.380Z,Declined,Void,Visa,Yes,Debit,Tonga,Declined,71c41aed-b88a-4f30-bf88-68effe0dec26,No,4694,1d4b3a36-4970-4056-8e2f-1b1435e4abb6,GBP,1540,-38.5,0.00,0.00,0.00,0.00,1501.5,EUR,1704.58,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T11:43:06.380Z,Declined,Void,MasterCard,Yes,Credit,Malta,Declined,cd15e1df-2886-4aa4-912f-a51b313f0132,No,4413,2f81e5ba-ba7b-4697-9887-13a290b53520,IDR,14668,-366.7,0.00,0.00,0.00,0.00,14301.3,EUR,0.83,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:34:31.010Z,Declined,Void,MasterCard,Yes,Credit,Venezuela (Bolivarian Republic of),Declined,8f407ce6-27a8-408b-9b89-0f0e5da25747,No,2716,edcb3488-eac2-49dc-8678-52f205dcf5d4,TRY,364,-9.1,0.00,0.00,0.00,0.00,354.9,EUR,41.46,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:33:09.525Z,Declined,Auth,Visa,Yes,Debit,Western Sahara,Declined,7c63d282-87a9-49c9-a2fd-7475f6e4188e,No,6854,e132fcb4-05ff-4f67-894e-cccaa110bd53,TRY,19844,-496.1,0.00,0.00,0.00,0.00,19347.9,EUR,2260.52,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:13:22.337Z,Declined,Void,MasterCard,Yes,Credit,United States of America,Declined,5f4dd257-1f38-4cf7-b9d8-4d679cac279b,No,1284,21d172d8-426b-40ba-80ba-de82589d5f2f,TRY,5834,-145.85,0.00,0.00,0.00,0.00,5688.15,EUR,664.58,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:30:02.024Z,Declined,Auth,MasterCard,No,Debit,Korea (Democratic People's Republic of),Declined,0958afa4-9d26-4aab-bfae-b1ec337cc0d3,No,7296,cc761d58-31d2-424c-9cce-c2efb8f9a704,AUD,16168,-404.2,0.00,0.00,0.00,0.00,15763.8,EUR,9841.73,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:17:00.383Z,Declined,Void,MasterCard,Yes,Debit,Lebanon,Declined,a3ea2c7e-aa73-4349-912d-3a9088af5b15,No,2806,baa40909-59d9-4663-ad78-357a78442a06,USD,11862,-296.55,0.00,0.00,0.00,0.00,11565.45,EUR,9940.5,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:31:30.115Z,Declined,Sale,Visa,No,Debit,Andorra,Declined,f53dc115-6967-4bb1-8f6c-6e0bea12ab9c,No,8759,dcc9e4a2-b7f8-441b-adc9-9461bb4f7095,DKK,14688,-367.2,0.00,0.00,0.00,0.00,14320.8,EUR,1972.79,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:48:27.990Z,Declined,Void,MasterCard,Yes,Credit,Morocco,Declined,cbbbe94f-90ff-42c4-927f-07500a0736b9,No,5458,2e36b523-cba5-4d7f-bfa3-312451087c23,AUD,4244,-106.1,0.00,0.00,0.00,0.00,4137.9,EUR,2583.39,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:55:37.207Z,Sales,Settle,MasterCard,Yes,Debit,Saint Lucia,Approved,877f5508-54bd-4171-b0fd-c6ead5d24b74,No,3882,c4f70f75-6084-416b-97cc-9a41bc4747f5,PHP,14770,-369.25,0.00,0.00,0.00,0.00,14400.75,EUR,255.05,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:27:38.810Z,Declined,Void,MasterCard,Yes,Debit,Canada,Declined,bfe5e0ba-2846-4c25-b7f8-744d765556fd,No,9657,c195f98e-979f-41d9-859f-8e7a0db6bfdb,ZAR,19702,-492.55,0.00,0.00,0.00,0.00,19209.45,EUR,960.22,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:42:27.298Z,Declined,Void,Visa,Yes,Credit,Bulgaria,Declined,d64172fa-08c8-4787-8271-5f0a42da1133,No,3866,84455cbe-054b-4cac-94f8-22872f05a472,ZAR,6566,-164.15,0.00,0.00,0.00,0.00,6401.85,EUR,320.01,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:43:15.091Z,Declined,Void,Visa,No,Debit,Eswatini,Declined,e1608e59-41e7-4054-a61a-22db006449dd,No,3798,8b934377-3750-4e16-b7e5-d1684e954712,SEK,1666,-41.65,0.00,0.00,0.00,0.00,1624.35,EUR,161.53,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T07:49:26.933Z,Declined,Void,Visa,No,Credit,Saint Kitts and Nevis,Declined,986f7482-6fe2-4526-b1ac-d582c47a4d6f,No,9702,691c3f85-ccc3-4313-b95d-a11310b208d3,AUD,3404,-85.1,0.00,0.00,0.00,0.00,3318.9,EUR,2072.07,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:38:09.334Z,Declined,Sale,MasterCard,Yes,Credit,Ecuador,Declined,7a73e340-f5cd-49ac-b703-42c79991845c,No,7942,20fd3e28-8348-4b14-a62f-602a73ae4317,SEK,2826,-70.65,0.00,0.00,0.00,0.00,2755.35,EUR,274,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:55:17.194Z,Declined,Sale,Visa,Yes,Credit,Mauritania,Declined,1501e954-d68e-468c-aea4-c49cc3da174e,No,2824,ffdadf9b-40c2-4b64-a705-ba673e85e64d,TRY,8368,-209.2,0.00,0.00,0.00,0.00,8158.8,EUR,953.24,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:27:02.670Z,Declined,Auth,Visa,No,Debit,Mauritania,Declined,67012ced-597f-4e6f-b63f-de19eb28b9c4,No,3045,5e929060-3518-4de2-8835-7543559f9235,SEK,6352,-158.8,0.00,0.00,0.00,0.00,6193.2,EUR,615.86,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:07:21.847Z,Declined,Void,MasterCard,No,Credit,Kyrgyzstan,Declined,6fdde565-1879-4c02-9ec2-69bb86dee2d2,No,8880,1bd270a3-f0d2-4a54-86ae-9eaad082b83b,SEK,5594,-139.85,0.00,0.00,0.00,0.00,5454.15,EUR,542.37,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:13:29.780Z,Declined,Void,Visa,No,Debit,Belgium,Declined,b011c5b0-f344-4a00-bbe4-f53a27722d56,No,3866,cb04789f-42b9-41ed-ba09-a0b54061a75e,HUF,15114,-377.85,0.00,0.00,0.00,0.00,14736.15,EUR,43.21,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:09:50.578Z,Declined,Void,MasterCard,No,Credit,Ethiopia,Declined,4f27c28e-c823-436a-ab99-8b060a3b3d4e,No,9757,a697613f-a478-4b5f-809b-9f967a8608d2,GBP,9052,-226.3,0.00,0.00,0.00,0.00,8825.7,EUR,10019.37,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:40:13.748Z,Declined,Void,MasterCard,No,Debit,Sri Lanka,Declined,d8cda1bb-4ff6-4479-9ac0-bb716d1bf306,No,2978,68bd815d-e537-4d19-8202-5636cce59778,SEK,6196,-154.9,0.00,0.00,0.00,0.00,6041.1,EUR,600.74,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:12:37.891Z,Declined,Auth,Visa,Yes,Credit,Belgium,Declined,372f31e7-389a-468e-a27a-cada9fb6fb01,No,5380,24509a91-4015-47fa-b0f4-5829f8553712,IDR,4368,-109.2,0.00,0.00,0.00,0.00,4258.8,EUR,0.25,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:47:12.727Z,Declined,Void,MasterCard,No,Credit,Italy,Declined,35a0c97e-edfa-4700-adf4-7a572928a2c5,No,9263,6ccc85b8-d421-4414-a139-cca498492ec6,SEK,7788,-194.7,0.00,0.00,0.00,0.00,7593.3,EUR,755.09,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:13:44.379Z,Declined,Sale,Visa,No,Debit,Saint Kitts and Nevis,Declined,1bd6ad87-90af-4874-9b43-936e2fdbeab3,No,4437,37bf5d0a-660a-4fe8-96f7-1f56247b13d3,USD,5562,-139.05,0.00,0.00,0.00,0.00,5422.95,EUR,4661.02,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:42:20.017Z,Sales,Settle,Visa,No,Credit,Montenegro,Approved,c0bd32a8-e858-4ecc-a885-913bc7972af7,No,5324,26053fdb-97db-4f54-a14e-fd888b8b4a7c,TRY,15348,-383.7,0.00,0.00,0.00,0.00,14964.3,EUR,1748.36,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:47:25.038Z,Declined,Auth,Visa,No,Credit,Slovenia,Declined,a2740f3d-bb21-4dfb-a7f0-d88301df7ffe,No,1812,2b2c9eb6-1d2b-403f-8ac0-c9d8bd0a17be,CAD,17734,-443.35,0.00,0.00,0.00,0.00,17290.65,EUR,11304.18,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:33:35.236Z,Sales,Settle,MasterCard,Yes,Debit,Spain,Approved,151779bb-2831-40ed-9859-7e73216076f1,No,3025,0314dc64-022f-4e14-975d-fde118558bde,JPY,3614,-90.35,0.00,0.00,0.00,0.00,3523.65,EUR,28.74,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:47:53.071Z,Declined,Void,Visa,Yes,Debit,Czechia,Declined,c8dcc526-1279-4834-b8d0-2765788595c1,No,4830,e902c7b2-f8b0-4724-8bd8-9e048b0339d4,HUF,586,-14.65,0.00,0.00,0.00,0.00,571.35,EUR,1.68,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:08:16.563Z,Declined,Sale,MasterCard,No,Credit,Belize,Declined,a482462d-9c85-4788-b4fe-1f3d68699677,No,9304,6b97202f-a24d-48dd-8b64-c0c7449658ee,SEK,14982,-374.55,0.00,0.00,0.00,0.00,14607.45,EUR,1452.59,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:53:49.197Z,Declined,Void,Visa,Yes,Credit,Antigua and Barbuda,Declined,31eed07e-9cff-45aa-a970-09f3c7e0b928,No,6247,e147e361-ac39-4c31-a934-c4514bbd88a7,HKD,1576,-39.4,0.00,0.00,0.00,0.00,1536.6,EUR,170.41,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:10:59.621Z,Declined,Void,Visa,Yes,Credit,Djibouti,Declined,00238f7f-ea64-42e0-b79b-9e34c8b2ed27,No,4354,c4e21e08-f153-44ac-8b8b-3a9c6ebbe95c,GBP,14318,-357.95,0.00,0.00,0.00,0.00,13960.05,EUR,15848.14,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:26:21.833Z,Declined,Void,Visa,No,Debit,Hong Kong,Declined,bdb1213a-f7c1-416d-bd15-74dff51e682f,No,9958,769ba28a-a0da-4f91-86bf-c28cdb8b7ec1,TRY,11998,-299.95,0.00,0.00,0.00,0.00,11698.05,EUR,1366.75,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T08:23:24.746Z,Declined,Void,MasterCard,No,Credit,Portugal,Declined,fc910f3e-9dfa-4a05-a7b7-3ca18b9b5142,No,1665,c3256199-2f3a-40d4-ba53-5452f16aed3c,PHP,1174,-29.35,0.00,0.00,0.00,0.00,1144.65,EUR,20.27,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:03:33.206Z,Declined,Void,MasterCard,Yes,Credit,Bulgaria,Declined,f1c9d5ea-c951-4381-8def-f02566df9616,No,8796,8f8c6bfe-d248-40d1-8033-80e202c542d8,HUF,13392,-334.8,0.00,0.00,0.00,0.00,13057.2,EUR,38.29,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:11:48.897Z,Declined,Void,Visa,Yes,Debit,Italy,Declined,77d58daf-6c4b-4957-8dd3-c2d129bbf3e3,No,3930,b12b133b-9409-4969-8ead-e6a4ca03d2c0,JPY,18420,-460.5,0.00,0.00,0.00,0.00,17959.5,EUR,146.49,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:04:00.520Z,Declined,Void,MasterCard,No,Credit,Sao Tome and Principe,Declined,b2df7d9c-07e1-4c2e-b57c-70b7b2afb571,No,8602,4ae5bb94-eae6-46b7-8041-4ec9f65e3320,RON,6224,-155.6,0.00,0.00,0.00,0.00,6068.4,EUR,1285.87,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:30:09.027Z,Declined,Void,MasterCard,No,Debit,Guinea-Bissau,Declined,da779389-cbd8-40c4-9811-23b6b657f2ec,No,3516,b92ac849-756a-4602-a839-5f541fab966f,USD,2090,-52.25,0.00,0.00,0.00,0.00,2037.75,EUR,1751.45,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:29:18.275Z,Sales,Settle,MasterCard,Yes,Debit,Peru,Approved,3fd130bd-5eba-4520-9b55-9f34c40f2979,No,9272,18af3d5f-915b-4cf6-ba59-0371d2c5b10b,DKK,15334,-383.35,0.00,0.00,0.00,0.00,14950.65,EUR,2059.55,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:28:20.480Z,Declined,Void,Visa,No,Credit,Venezuela (Bolivarian Republic of),Declined,d3be1d2f-3c30-4517-8d7c-7142e8a8f1c1,No,6386,0626b4d5-bac4-4af7-bbc2-4961f3cb44e7,ZAR,3044,-76.1,0.00,0.00,0.00,0.00,2967.9,EUR,148.36,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:07:19.620Z,Declined,Void,MasterCard,Yes,Debit,Slovakia,Declined,0780e777-efc5-4522-8f37-070df8805b0c,No,3137,2fd17ce6-113c-41d0-874d-343a9b8ad39e,SEK,8828,-220.7,0.00,0.00,0.00,0.00,8607.3,EUR,855.92,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:41:19.008Z,Declined,Void,Visa,Yes,Debit,Morocco,Declined,4dea7f33-7ddd-4f22-8b91-60f0a3d453ad,No,8523,e9fd7bcc-ab79-4412-ba35-3236d447f88b,CZK,4238,-105.95,0.00,0.00,0.00,0.00,4132.05,EUR,162.26,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:01:11.879Z,Declined,Void,MasterCard,No,Credit,Palau,Declined,36464ea6-91ef-4be3-a6db-0e8f926f6023,No,5139,4b95cac6-e21a-4fd7-a2af-a8e4a937ae12,ISK,14400,-360,0.00,0.00,0.00,0.00,14040,EUR,88.89,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:06:00.303Z,Sales,Settle,MasterCard,Yes,Credit,Italy,Approved,40cd9cdf-f232-4748-90c2-fd72328d9b1f,No,3300,e5a5888c-ac6a-4c48-a797-6a817ee4eb11,ZAR,12068,-301.7,0.00,0.00,0.00,0.00,11766.3,EUR,588.16,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:06:41.587Z,Declined,Void,Visa,No,Credit,Turkmenistan,Declined,a3c71fed-a43d-4837-827e-861c9716b168,No,9976,db309e14-3a3d-481c-8283-718f76f10b85,USD,1960,-49,0.00,0.00,0.00,0.00,1911,EUR,1642.5,0.00,
